T;Ax;Ay;Az;CLASS
161168.00;-1.05;1.98;2.00;Positive
161217.00;1.00;-1.25;-0.70;Positive
161268.00;-0.50;1.81;2.00;Positive
161318.00;0.74;-0.56;0.25;Positive
161369.00;-0.26;2.00;2.00;Positive
161420.00;-0.27;-1.75;-2.00;Positive
161468.00;0.23;1.15;2.00;Positive
161517.00;-1.43;-0.00;0.63;Positive
161568.00;0.79;-0.59;0.70;Positive
161617.00;-1.58;0.52;1.02;Positive
161668.00;0.72;-0.77;0.79;Positive
161717.00;-0.03;0.47;1.26;Positive
161768.00;0.53;-0.21;1.05;Positive
161817.00;-0.50;0.51;0.63;Positive
161884.00;0.59;-0.29;1.50;Positive
161934.00;-0.30;0.27;0.79;Positive
161985.00;1.25;-0.78;1.38;Positive
162034.00;-1.31;1.25;1.01;Positive
162083.00;1.08;-1.73;0.09;Positive
162134.00;0.41;1.99;2.00;Positive
162183.00;-1.12;-0.54;-0.82;Positive
162234.00;1.03;0.35;2.00;Positive
162283.00;-2.00;0.82;1.30;Positive
162334.00;0.94;-1.72;0.16;Positive
162383.00;0.08;1.71;2.00;Positive
162434.00;-0.43;-1.17;-0.85;Positive
162483.00;0.59;0.79;2.00;Positive
162533.00;-2.00;0.16;0.70;Positive
162583.00;0.54;-1.20;1.24;Positive
162634.00;-0.20;1.26;1.81;Positive
162700.00;-0.39;-0.46;-0.15;Positive
162749.00;0.51;1.45;2.00;Positive
162800.00;-0.97;-0.07;0.28;Positive
162849.00;-0.20;-0.20;1.21;Positive
162900.00;-0.00;0.14;1.23;Positive
162949.00;0.11;-0.12;0.59;Positive
163000.00;0.48;-0.26;1.21;Positive
163053.00;-0.51;0.56;1.27;Positive
163101.00;-1.08;0.04;0.21;Positive
163149.00;0.93;-0.62;1.30;Positive
163199.00;0.04;0.26;1.48;Positive
163249.00;-0.37;-0.02;0.49;Positive
163299.00;-0.10;0.15;0.94;Positive
163349.00;0.15;0.16;1.09;Positive
163400.00;0.24;0.13;1.20;Positive
163449.00;0.50;-0.26;0.88;Positive
163500.00;0.26;0.28;1.32;Positive
163566.00;-0.55;0.49;0.99;Positive
163616.00;-0.56;0.25;0.71;Positive
163666.00;0.39;-0.26;0.96;Positive
163716.00;0.75;-0.00;1.61;Positive
163766.00;0.10;0.07;1.04;Positive
163815.00;-0.48;0.30;0.76;Positive
163866.00;-0.66;0.23;0.80;Positive
163915.00;0.06;-0.08;1.01;Positive
163966.00;0.80;-0.35;1.25;Positive
164015.00;0.31;0.29;1.40;Positive
164066.00;-0.90;0.46;1.02;Positive
164116.00;-0.50;0.05;0.46;Positive
164166.00;0.45;-0.12;1.26;Positive
164215.00;0.66;0.17;1.46;Positive
164267.00;0.07;0.02;0.64;Positive
164315.00;-0.22;0.21;0.81;Positive
164381.00;-0.01;0.23;1.15;Positive
164432.00;0.35;0.08;1.23;Positive
164481.00;0.23;0.07;1.26;Positive
164532.00;0.09;0.18;1.14;Positive
164581.00;-0.12;0.20;0.96;Positive
164632.00;-0.11;0.15;0.94;Positive
164681.00;0.13;-0.10;1.04;Positive
164732.00;0.05;0.29;1.25;Positive
164782.00;-0.53;0.15;0.84;Positive
164831.00;0.10;-0.36;0.89;Positive
164881.00;0.54;-0.15;1.41;Positive
164932.00;-0.46;0.40;1.25;Positive
164981.00;-1.03;0.11;0.50;Positive
165032.00;0.15;-0.27;1.04;Positive
165081.00;0.91;-0.32;1.63;Positive
165131.00;0.01;0.10;1.35;Positive
165198.00;-0.99;0.38;0.79;Positive
165248.00;-0.31;0.06;0.86;Positive
165299.00;0.37;-0.46;0.71;Positive
165335.00;0.70;-0.17;1.62;Positive
165398.00;-0.05;0.32;1.52;Positive
165447.00;-0.95;0.38;0.71;Positive
165498.00;-0.14;-0.14;0.66;Positive
165548.00;0.56;-0.43;0.93;Positive
165598.00;0.70;0.18;1.68;Positive
165647.00;-0.29;0.41;1.34;Positive
165698.00;-0.94;0.08;0.57;Positive
165748.00;0.06;-0.54;0.81;Positive
165798.00;0.96;-0.10;1.11;Positive
165847.00;0.28;0.18;1.52;Positive
165898.00;-0.66;0.31;1.01;Positive
165947.00;-0.44;0.04;0.68;Positive
165998.00;0.39;-0.26;0.83;Positive
166064.00;0.81;0.01;1.27;Positive
166114.00;0.04;0.33;1.39;Positive
166164.00;-0.71;0.04;0.55;Positive
166214.00;-0.14;-0.05;0.75;Positive
166264.00;0.38;0.07;1.35;Positive
166313.00;0.20;-0.00;1.23;Negative
166364.00;-0.11;-0.00;0.92;Negative
166413.00;-0.14;0.11;0.90;Negative
166464.00;0.04;-0.01;0.97;Negative
166513.00;-2.00;-2.00;-2.00;Negative
166564.00;-0.46;-0.48;1.30;Negative
166613.00;-0.09;0.08;1.04;Negative
166663.00;-0.01;0.04;1.02;Negative
166713.00;0.08;0.02;0.85;Negative
166763.00;0.01;0.02;1.00;Negative
166813.00;-0.01;0.01;1.07;Negative
166880.00;-0.00;0.01;1.02;Negative
166930.00;-0.01;0.03;1.02;Negative
166979.00;-0.01;0.03;1.03;Negative
167030.00;0.00;0.03;1.01;Negative
167079.00;-0.02;0.03;1.02;Negative
167130.00;-0.01;0.02;1.02;Negative
167179.00;-0.01;0.02;1.03;Negative
167230.00;-0.01;0.03;1.03;Negative
167279.00;-0.01;0.03;1.03;Negative
167330.00;-0.00;0.03;1.02;Negative
167379.00;-0.01;0.01;1.03;Negative
167430.00;0.01;0.03;1.00;Negative
167479.00;-0.01;0.03;1.03;Negative
167529.00;-0.01;0.02;1.00;Negative
167579.00;-0.02;0.03;1.03;Negative
167630.00;-0.00;0.03;1.03;Negative
167696.00;-0.02;0.03;1.03;Negative
167746.00;-0.02;0.04;1.03;Negative
167797.00;-0.01;0.02;1.02;Negative
167847.00;0.00;0.02;1.04;Negative
167896.00;-0.01;0.02;1.02;Negative
167946.00;-0.01;0.02;1.04;Negative
167998.00;-0.00;0.01;1.01;Negative
168046.00;-0.01;0.02;1.02;Negative
168098.00;-0.00;0.03;1.03;Negative
168147.00;0.01;0.03;1.01;Negative
168197.00;-0.00;0.03;1.02;Negative
168245.00;-0.00;0.03;1.05;Negative
168296.00;0.00;0.03;1.02;Negative
168345.00;-0.01;0.03;1.02;Negative
168396.00;-0.00;0.02;1.01;Negative
168445.00;-0.01;0.03;1.02;Negative
168496.00;0.00;0.04;1.00;Negative
168563.00;-0.03;0.01;1.02;Negative
168612.00;-0.01;0.01;1.01;Negative
168663.00;-0.00;0.03;1.03;Negative
168711.00;-0.01;0.02;1.02;Negative
168763.00;-0.01;0.02;1.03;Negative
168811.00;-0.01;0.02;1.03;Negative
168863.00;-0.00;0.03;1.03;Negative
168911.00;-0.01;0.03;1.02;Negative
168962.00;-0.01;0.02;1.02;Negative
169010.00;-0.01;0.03;1.04;Negative
169062.00;-0.00;0.03;1.00;Negative
169111.00;-0.01;0.04;1.04;Negative
169162.00;0.00;0.02;1.01;Negative
169212.00;-0.01;0.01;1.02;Negative
169262.00;-0.01;0.01;1.02;Negative
169328.00;-0.01;0.03;1.02;Negative
169377.00;0.00;0.03;1.04;Negative
169428.00;-0.00;0.01;1.03;Negative
169478.00;0.00;0.03;1.01;Negative
169528.00;-0.01;0.03;1.02;Negative
169578.00;-0.00;0.02;1.03;Negative
169628.00;-0.01;0.02;1.02;Negative
169678.00;-0.00;0.05;1.03;Negative
169729.00;-0.01;0.02;1.05;Negative
169777.00;-0.01;0.03;1.01;Negative
169827.00;-0.00;0.02;1.03;Negative
169877.00;-0.00;0.01;1.02;Negative
169927.00;-0.00;0.01;1.00;Negative
169977.00;-0.00;0.03;1.03;Negative
170027.00;-0.00;0.03;1.02;Negative
170077.00;0.00;0.03;1.04;Negative
170128.00;-0.00;0.04;1.02;Negative
170179.00;-0.00;0.03;1.04;Negative
170243.00;-0.01;0.02;1.02;Negative
170294.00;0.01;0.01;1.00;Negative
170343.00;-0.01;0.03;1.03;Negative
170394.00;-0.01;0.03;1.05;Negative
170443.00;-0.01;0.04;1.02;Negative
170494.00;-0.01;0.03;1.02;Negative
170543.00;-0.00;0.02;1.01;Negative
170594.00;-0.01;0.02;1.03;Negative
170643.00;0.00;0.03;1.02;Negative
170693.00;-0.01;0.03;1.03;Negative
170743.00;0.00;0.04;1.02;Negative
170793.00;-0.01;0.02;1.03;Negative
170843.00;0.01;0.03;1.03;Negative
170894.00;-0.01;0.03;1.02;Negative
170942.00;-0.00;0.02;1.03;Negative
171009.00;-0.02;0.03;1.03;Negative
171060.00;-0.01;0.02;1.02;Negative
171109.00;-0.00;0.03;1.03;Negative
171160.00;-0.02;0.03;1.06;Negative
171209.00;-0.00;0.02;1.03;Negative
171260.00;-0.01;0.02;1.03;Negative
171309.00;-0.01;0.01;1.01;Negative
171360.00;-0.02;0.03;1.03;Negative
171409.00;0.01;0.03;1.01;Negative
171459.00;-0.01;0.03;1.04;Negative
171509.00;-0.00;0.02;1.03;Negative
171560.00;0.01;0.04;1.03;Negative
171609.00;-0.01;0.04;1.02;Negative
171659.00;-0.00;0.03;1.04;Negative
171709.00;-0.01;0.02;1.03;Negative
171759.00;0.00;0.03;1.02;Negative
171826.00;-0.01;0.02;1.02;Negative
171875.00;-0.01;0.03;1.02;Negative
171926.00;-0.01;0.03;1.02;Negative
171975.00;-0.01;0.02;1.03;Negative
172026.00;-0.02;0.01;1.03;Negative
172075.00;-0.00;0.03;1.03;Negative
172125.00;-0.00;0.02;1.04;Negative
172175.00;-0.00;0.02;1.03;Negative
172225.00;-0.01;0.01;1.02;Negative
172275.00;-0.02;0.02;1.03;Negative
172326.00;-0.02;0.03;1.02;Negative
172375.00;-0.00;0.02;1.03;Negative
172427.00;-0.01;0.02;1.03;Negative
172475.00;-0.01;0.04;1.02;Negative
172526.00;-0.01;0.03;1.02;Negative
172576.00;-0.02;0.01;1.01;Negative
172641.00;-0.01;0.04;1.03;Negative
172692.00;-0.00;0.02;1.02;Negative
172742.00;-0.00;0.02;1.04;Negative
172792.00;-0.00;0.03;1.03;Negative
172841.00;-0.01;0.03;1.03;Negative
172892.00;-0.01;0.02;1.03;Negative
172941.00;-0.00;0.03;1.02;Negative
172993.00;0.00;0.02;1.02;Negative
173041.00;-0.02;0.03;1.03;Negative
173092.00;0.00;0.02;1.03;Negative
173141.00;-0.00;0.03;1.03;Negative
173192.00;-0.02;0.02;1.03;Negative
173241.00;0.00;0.01;1.02;Negative
173291.00;-0.01;0.02;1.03;Negative
173341.00;-0.01;0.04;1.03;Negative
173392.00;0.00;0.03;1.02;Negative
173441.00;0.00;0.02;1.01;Negative
173507.00;0.00;0.04;1.03;Negative
173558.00;-0.02;0.04;1.02;Negative
173607.00;0.01;0.03;1.03;Negative
173658.00;-0.01;0.04;1.03;Negative
173707.00;-0.00;0.04;1.03;Negative
173758.00;-0.01;0.03;1.02;Negative
173807.00;-0.00;0.03;1.01;Negative
173857.00;0.00;0.03;1.02;Negative
173907.00;-0.02;0.03;1.01;Negative
173957.00;-0.00;0.02;1.03;Negative
174007.00;-0.01;0.03;1.02;Negative
174058.00;-0.00;0.01;1.02;Negative
174107.00;-0.01;0.03;1.02;Negative
174157.00;-0.01;0.03;1.03;Negative
174207.00;-0.02;0.02;1.02;Negative
174258.00;-0.01;0.02;1.02;Negative
174323.00;-0.00;0.03;1.03;Negative
174373.00;-0.02;0.02;1.04;Negative
174424.00;-0.01;0.04;1.03;Negative
174473.00;-0.01;0.03;1.02;Negative
174524.00;-0.02;0.03;1.02;Negative
174573.00;-0.01;0.04;1.04;Negative
174624.00;-0.02;0.04;1.03;Negative
174673.00;-0.01;0.03;1.03;Negative
174723.00;-0.02;0.04;1.03;Negative
174773.00;-0.00;0.04;1.03;Negative
174823.00;-0.01;0.03;1.01;Negative
174873.00;-0.00;0.03;1.02;Negative
174924.00;-0.01;0.03;1.02;Negative
174973.00;-0.01;0.02;1.02;Negative
175023.00;-0.00;0.03;1.02;Negative
175073.00;-0.01;0.03;1.03;Negative
175140.00;-0.01;0.02;1.04;Negative
175191.00;-0.01;0.03;1.03;Negative
175239.00;-0.01;0.03;1.01;Negative
175290.00;-0.00;0.03;1.03;Negative
175339.00;-0.01;0.02;1.02;Negative
175390.00;0.00;0.03;1.02;Negative
175439.00;-0.02;0.02;1.02;Negative
175489.00;0.00;0.03;1.03;Negative
175539.00;-0.01;0.02;1.02;Negative
175589.00;-0.00;0.03;1.04;Negative
175639.00;-0.00;0.04;1.02;Negative
175689.00;-0.01;0.03;1.02;Negative
175739.00;-0.00;0.04;1.02;Negative
175790.00;-0.00;0.03;1.03;Negative
175839.00;-0.02;0.03;1.02;Negative
175889.00;-0.01;0.02;1.01;Negative
175939.00;-0.01;0.03;1.02;Negative
176005.00;-0.01;0.02;1.03;Negative
176056.00;-0.01;0.03;1.03;Negative
176105.00;-0.01;0.02;1.02;Negative
176156.00;-0.01;0.03;1.03;Negative
176206.00;-0.01;0.03;1.02;Negative
176256.00;0.00;0.03;1.03;Negative
176305.00;-0.02;0.03;1.03;Negative
176356.00;-0.02;0.03;1.03;Negative
176405.00;-0.02;0.02;1.04;Negative
176456.00;-0.01;0.03;1.02;Negative
176505.00;-0.01;0.03;1.01;Negative
176555.00;-0.02;0.04;1.04;Negative
176605.00;-0.01;0.03;1.03;Negative
176655.00;-0.00;0.03;1.03;Negative
176705.00;-0.01;0.03;1.01;Negative
176755.00;-0.01;0.02;1.02;Negative
176822.00;-0.01;0.03;1.04;Negative
176871.00;0.00;0.03;1.01;Negative
176922.00;-0.01;0.03;1.02;Negative
176971.00;-0.01;0.02;1.02;Negative
177021.00;-0.01;0.02;1.03;Negative
177071.00;-0.01;0.03;1.02;Negative
177122.00;0.00;0.02;1.02;Negative
177171.00;-0.01;0.03;1.05;Negative
177222.00;0.01;0.03;1.06;Negative
177271.00;-0.01;0.01;1.02;Negative
177321.00;-0.02;0.02;1.03;Negative
177371.00;-0.01;0.02;1.01;Negative
177421.00;-0.02;0.03;1.03;Negative
177471.00;-0.00;0.03;1.02;Negative
177521.00;-0.01;0.03;1.02;Negative
177571.00;-0.01;0.02;1.03;Negative
177638.00;-0.00;0.02;1.02;Negative
177688.00;-0.00;0.03;1.02;Negative
177737.00;0.00;0.01;1.03;Negative
177788.00;-0.01;0.02;1.02;Negative
177837.00;-0.02;0.03;1.03;Negative
177888.00;-0.01;0.02;1.03;Negative
177937.00;-0.02;0.03;1.02;Negative
177987.00;-0.01;0.03;1.03;Negative
178038.00;-0.01;0.02;1.02;Negative
178088.00;0.00;0.02;1.02;Negative
178138.00;-0.01;0.04;1.03;Negative
178188.00;-0.01;0.02;1.03;Negative
178237.00;-0.00;0.02;1.02;Negative
178287.00;-0.00;0.02;1.02;Negative
178337.00;-0.01;0.02;1.02;Negative
178387.00;-0.02;0.03;1.02;Negative
178453.00;0.00;0.04;1.03;Negative
178503.00;-0.01;0.02;1.02;Negative
178554.00;-0.01;0.03;1.01;Negative
178603.00;-0.01;0.01;1.02;Negative
178653.00;-0.01;0.04;1.04;Negative
178703.00;-0.01;0.01;1.02;Negative
178753.00;-0.00;0.02;1.02;Negative
178803.00;-0.01;0.02;1.03;Negative
178854.00;-0.01;0.03;1.03;Negative
178903.00;-0.01;0.03;1.02;Negative
178953.00;-0.01;0.03;1.03;Negative
179003.00;-0.00;0.02;1.03;Negative
179053.00;0.00;0.03;1.03;Negative
179103.00;-0.00;0.03;1.01;Negative
179153.00;-0.00;0.02;1.02;Negative
179204.00;-0.02;0.03;1.01;Negative
179253.00;0.00;0.02;1.03;Negative
179303.00;0.00;0.03;1.03;Negative
179369.00;-0.00;0.04;1.00;Negative
179420.00;-0.00;0.03;1.03;Negative
179469.00;-0.00;0.03;1.04;Negative
179520.00;-0.00;0.03;1.01;Negative
179569.00;-0.01;0.02;1.01;Negative
179619.00;-0.00;0.02;1.03;Negative
179669.00;-0.01;0.03;1.03;Negative
179719.00;-0.00;0.02;1.02;Negative
179769.00;-0.01;0.04;1.02;Negative
179820.00;-0.00;0.01;1.03;Negative
179869.00;0.01;0.02;1.02;Negative
179919.00;-0.00;0.02;1.02;Negative
179969.00;-0.00;0.03;1.02;Negative
180019.00;-0.02;0.04;1.03;Negative
180069.00;-0.02;0.03;1.02;Negative
180135.00;-0.02;0.02;1.03;Negative
180186.00;-0.01;0.02;1.02;Negative
180235.00;-0.00;0.02;1.03;Negative
180286.00;-0.00;0.03;1.03;Negative
180335.00;-0.01;0.02;1.02;Negative
180385.00;-0.00;0.03;1.02;Negative
180435.00;0.01;0.04;1.03;Negative
180486.00;-0.01;0.03;1.02;Negative
180535.00;-0.01;0.03;1.03;Negative
180585.00;-0.01;0.03;1.03;Negative
180635.00;-0.01;0.02;1.03;Negative
180686.00;0.01;0.03;1.03;Negative
180735.00;-0.02;0.02;1.02;Negative
180785.00;-0.02;0.02;1.02;Negative
180834.00;-0.01;0.02;1.02;Negative
180885.00;-0.01;0.02;1.02;Negative
180952.00;-0.00;0.02;1.01;Negative
181002.00;-0.01;0.03;1.03;Negative
181051.00;-0.01;0.02;1.02;Negative
181101.00;-0.02;0.03;1.02;Negative
181151.00;-0.01;0.02;1.03;Negative
181202.00;-0.01;0.03;1.02;Negative
181251.00;-0.01;0.04;1.02;Negative
181302.00;-0.01;0.01;1.03;Negative
181351.00;-0.01;0.02;1.02;Negative
181401.00;-0.01;0.02;1.01;Negative
181452.00;-0.01;0.02;1.03;Negative
181502.00;-0.02;0.03;1.02;Negative
181552.00;0.01;0.03;1.02;Negative
181601.00;-0.00;0.03;1.02;Negative
181651.00;-0.00;0.03;1.03;Negative
181701.00;-0.00;0.03;1.02;Negative
181768.00;-0.01;0.03;1.03;Negative
181817.00;-0.01;0.02;1.03;Negative
181868.00;-0.02;0.03;1.04;Negative
181919.00;-0.01;0.02;1.02;Negative
181967.00;-0.02;0.02;1.03;Negative
182018.00;-0.01;0.03;1.03;Negative
182067.00;-0.00;0.04;1.03;Negative
182117.00;-0.01;0.01;1.03;Negative
182167.00;-0.01;0.03;1.02;Negative
182217.00;-0.00;0.01;1.02;Negative
182268.00;-0.02;0.03;1.02;Negative
182317.00;-0.00;0.02;1.02;Negative
182367.00;-0.02;0.02;1.02;Negative
182417.00;-0.01;0.04;1.01;Negative
182467.00;-0.01;0.03;1.03;Negative
182517.00;-0.01;0.03;1.03;Negative
182566.00;-0.01;0.03;1.04;Negative
182633.00;-0.02;0.03;1.03;Negative
182684.00;-0.01;0.02;1.03;Negative
182733.00;-0.00;0.03;1.02;Negative
182784.00;-0.01;0.03;1.03;Negative
182833.00;-0.01;0.03;1.04;Negative
182883.00;-0.00;0.04;1.01;Negative
182933.00;0.01;0.03;1.03;Negative
182983.00;0.00;0.02;1.03;Negative
183034.00;0.00;0.02;1.02;Negative
183085.00;-0.01;0.03;1.03;Negative
183133.00;-0.01;0.02;1.04;Negative
183184.00;-0.01;0.03;1.02;Negative
183233.00;-0.01;0.01;1.01;Negative
183283.00;-0.01;0.02;1.03;Negative
183333.00;-0.00;0.02;1.03;Negative
183383.00;-0.01;0.02;1.03;Negative
183449.00;-0.01;0.03;1.02;Negative
183499.00;-0.02;0.02;1.02;Negative
183550.00;-0.01;0.03;1.04;Negative
183599.00;-0.01;0.01;1.02;Negative
183650.00;-0.00;0.03;1.03;Negative
183699.00;-0.01;0.02;1.03;Negative
183749.00;-0.01;0.03;1.02;Negative
183799.00;-0.01;0.03;1.03;Negative
183849.00;-0.01;0.04;1.02;Negative
183898.00;-0.00;0.03;1.03;Negative
183949.00;-0.01;0.03;1.02;Negative
183999.00;-0.02;0.02;1.03;Negative
184049.00;-0.02;0.03;1.03;Negative
184098.00;-0.02;0.02;1.03;Negative
184149.00;-0.01;0.03;1.02;Negative
184199.00;-0.01;0.02;1.03;Negative
184249.00;-0.01;0.03;1.02;Negative
184316.00;-0.01;0.03;1.01;Negative
184365.00;-0.01;0.01;1.02;Negative
184416.00;-0.01;0.03;1.03;Negative
184465.00;0.00;0.03;1.02;Negative
184515.00;-0.01;0.03;1.03;Negative
184565.00;-0.01;0.03;1.02;Negative
184616.00;-0.00;0.03;1.03;Negative
184665.00;-0.00;0.03;1.02;Negative
184715.00;-0.00;0.02;1.07;Negative
184765.00;0.01;0.02;1.04;Negative
184815.00;-0.00;0.02;1.02;Negative
184865.00;-0.02;0.04;1.03;Negative
184915.00;-0.01;0.02;1.02;Negative
184964.00;-0.02;0.03;1.03;Negative
185015.00;-0.00;0.03;1.04;Negative
185082.00;-0.02;0.02;1.02;Negative
185131.00;-0.01;0.02;1.02;Negative
185182.00;0.01;0.04;1.03;Negative
185231.00;0.00;0.02;1.02;Negative
185282.00;-0.01;0.01;0.97;Negative
185331.00;-0.00;-0.00;1.04;Negative
185381.00;0.27;-0.03;1.04;Negative
185430.00;0.14;-0.01;1.26;Negative
185481.00;-0.08;0.18;1.53;Negative
185531.00;-0.17;0.00;1.28;Negative
185581.00;-0.17;-0.01;1.03;Negative
185631.00;0.35;-0.21;0.70;Negative
185681.00;0.97;-0.14;0.88;Negative
185731.00;0.08;0.39;1.25;Negative
185781.00;-0.96;0.62;1.17;Positive
185831.00;-0.66;0.42;1.00;Positive
185881.00;0.25;-0.14;0.66;Positive
185947.00;0.75;-0.40;0.66;Positive
185997.00;0.60;0.15;1.09;Positive
186048.00;-0.11;0.26;1.15;Positive
186097.00;-0.62;0.53;1.28;Positive
186148.00;-0.58;0.36;1.06;Positive
186197.00;0.07;-0.14;1.04;Positive
186248.00;0.85;-0.40;0.91;Positive
186297.00;0.83;0.18;1.18;Positive
186347.00;-0.00;0.54;1.19;Positive
186397.00;-0.56;0.81;1.25;Positive
186447.00;-0.38;0.48;0.92;Positive
186496.00;0.42;0.01;0.89;Positive
186547.00;1.09;-0.15;0.83;Positive
186598.00;0.69;0.54;1.18;Positive
186648.00;-0.21;0.68;1.26;Positive
186698.00;-0.52;0.70;1.17;Positive
186749.00;-0.32;0.40;0.93;Positive
186814.00;0.15;-0.06;0.76;Positive
186864.00;0.91;0.08;0.75;Positive
186915.00;0.60;0.52;1.26;Positive
186964.00;-0.07;0.41;1.29;Positive
187014.00;-0.28;0.57;1.38;Positive
187064.00;0.20;0.23;0.69;Positive
187114.00;0.92;-0.10;0.50;Positive
187163.00;1.33;0.05;0.67;Positive
187213.00;0.73;0.42;1.04;Positive
187263.00;-0.00;0.55;0.97;Positive
187313.00;0.09;0.13;0.97;Positive
187362.00;1.02;-0.15;0.61;Positive
187413.00;1.06;-0.20;1.06;Positive
187463.00;0.31;0.11;1.06;Positive
187513.00;-0.00;0.33;1.08;Positive
187580.00;0.16;0.30;0.92;Positive
187629.00;0.85;-0.01;0.24;Positive
187679.00;1.27;0.14;0.34;Positive
187729.00;0.80;0.21;0.52;Positive
187780.00;0.50;0.58;0.94;Positive
187829.00;0.48;0.49;0.94;Positive
187879.00;0.36;0.21;0.62;Positive
187929.00;1.18;-0.08;0.38;Positive
187979.00;1.20;0.47;1.31;Positive
188029.00;0.16;0.29;0.92;Positive
188080.00;0.11;0.58;1.00;Positive
188130.00;0.33;0.20;0.55;Positive
188180.00;1.12;-0.02;0.62;Positive
188229.00;0.98;0.17;0.91;Positive
188280.00;0.22;0.38;1.04;Positive
188328.00;0.05;0.52;1.04;Positive
188380.00;0.25;0.30;0.89;Positive
188446.00;0.96;-0.06;0.74;Positive
188481.00;1.16;0.07;0.73;Positive
188546.00;0.56;0.35;0.86;Positive
188596.00;0.05;0.65;1.22;Positive
188646.00;0.03;0.49;0.93;Positive
188695.00;0.48;0.00;0.72;Positive
188746.00;1.21;-0.20;0.56;Positive
188795.00;1.03;0.58;1.15;Positive
188845.00;-0.33;0.53;1.17;Positive
188895.00;-0.43;0.81;1.01;Positive
188945.00;-0.03;0.36;0.83;Positive
188995.00;1.45;0.08;0.27;Positive
189045.00;1.28;0.59;1.15;Positive
189094.00;-0.46;0.53;1.15;Positive
189145.00;-0.29;0.70;1.10;Positive
189211.00;0.29;0.38;1.01;Positive
189262.00;1.00;0.13;0.58;Positive
189312.00;1.30;0.14;0.31;Positive
189361.00;0.48;1.23;1.06;Positive
189411.00;-0.10;0.90;0.93;Positive
189461.00;0.15;0.96;1.05;Positive
189511.00;0.37;0.20;0.36;Positive
189561.00;1.15;-0.11;0.14;Positive
189611.00;1.34;1.00;0.73;Positive
189661.00;0.22;0.89;0.80;Positive
189711.00;-0.05;1.07;0.71;Positive
189761.00;-0.02;0.80;0.19;Positive
189811.00;0.38;0.17;-0.24;Positive
189861.00;1.21;-0.06;0.02;Positive
189911.00;1.43;0.68;0.31;Positive
189961.00;0.64;1.03;0.46;Positive
190011.00;0.48;1.45;0.77;Positive
190078.00;0.24;1.09;0.47;Positive
190127.00;0.17;0.23;-0.12;Positive
190178.00;0.85;-0.51;-0.57;Positive
190227.00;1.28;0.58;0.22;Positive
190277.00;0.94;1.43;0.15;Positive
190327.00;0.63;1.19;0.28;Positive
190377.00;0.37;1.11;0.20;Positive
190427.00;0.27;0.43;-0.23;Positive
190477.00;0.75;-0.12;-0.20;Positive
190527.00;1.35;0.15;-0.30;Positive
190577.00;1.02;0.46;-0.12;Positive
190627.00;0.66;1.39;0.15;Positive
190678.00;0.32;1.30;0.28;Positive
190726.00;0.38;0.67;-0.05;Positive
190777.00;1.09;0.07;-0.05;Positive
190827.00;1.55;0.22;-0.13;Positive
190893.00;0.34;0.63;-0.75;Positive
190943.00;0.16;1.42;0.20;Positive
190993.00;-0.06;1.25;0.07;Positive
191043.00;0.02;0.31;-0.17;Positive
191093.00;1.17;-0.46;-0.25;Positive
191143.00;1.71;0.64;0.12;Positive
191193.00;0.44;1.90;0.20;Positive
191243.00;0.06;1.39;0.37;Positive
191293.00;0.34;1.13;0.34;Positive
191343.00;0.72;0.04;-0.13;Positive
191392.00;1.31;-0.50;-0.02;Positive
191443.00;1.35;0.66;0.44;Positive
191493.00;0.52;1.43;0.57;Positive
191543.00;0.20;1.26;0.55;Positive
191594.00;0.16;0.94;0.32;Positive
191643.00;0.52;0.48;0.19;Positive
191709.00;1.21;0.55;0.52;Positive
191759.00;0.71;0.76;0.58;Positive
191810.00;-0.13;0.93;0.47;Positive
191859.00;-0.51;1.23;0.62;Positive
191909.00;0.28;0.59;0.17;Positive
191959.00;1.61;0.32;0.72;Positive
192009.00;1.30;0.39;0.63;Positive
192059.00;0.30;0.56;0.75;Positive
192109.00;-0.32;1.10;1.36;Positive
192159.00;-0.25;0.65;0.90;Positive
192209.00;0.54;-0.17;0.33;Positive
192259.00;1.46;0.21;0.98;Positive
192310.00;0.80;0.45;1.20;Positive
192358.00;-0.28;0.75;1.29;Positive
192409.00;-0.34;0.74;1.18;Positive
192458.00;-0.07;0.27;0.82;Positive
192509.00;1.01;-0.10;1.05;Positive
192575.00;1.60;0.08;1.09;Positive
192625.00;0.06;0.57;1.55;Positive
192675.00;-0.68;0.69;1.14;Positive
192725.00;-0.59;0.71;1.00;Positive
192775.00;-0.04;-0.13;0.96;Positive
192825.00;1.11;-0.23;1.21;Positive
192876.00;0.99;0.55;1.52;Positive
192925.00;-0.36;0.33;1.50;Positive
192975.00;-0.84;0.24;1.14;Positive
193025.00;-0.24;-0.12;0.80;Positive
193076.00;1.22;-0.37;0.99;Positive
193125.00;1.37;1.40;1.85;Positive
193179.00;-0.44;0.10;1.44;Positive
193227.00;-0.71;0.56;0.65;Positive
193276.00;0.20;0.30;0.75;Positive
193325.00;1.54;0.24;0.35;Positive
193376.00;1.07;1.03;0.97;Positive
193442.00;-0.51;1.12;1.17;Positive
193491.00;-0.57;1.03;1.29;Positive
193541.00;0.40;0.01;0.13;Positive
193592.00;1.37;-0.50;0.33;Positive
193642.00;1.51;0.57;0.98;Positive
193691.00;-0.24;1.35;1.19;Positive
193741.00;-0.60;1.17;0.96;Positive
193791.00;-0.27;0.54;0.77;Positive
