T;Ax;Ay;Az;CLASS
33745.00;0.11;-0.67;1.40;Positive
33795.00;0.17;-0.69;1.18;Positive
33844.00;0.12;-0.11;0.87;Positive
33894.00;0.06;0.44;0.77;Positive
33947.00;0.04;0.50;1.10;Positive
33995.00;0.23;0.13;1.18;Positive
34045.00;0.26;-0.30;1.02;Positive
34094.00;0.27;-0.37;1.01;Positive
34148.00;0.35;-0.17;1.02;Positive
34196.00;0.08;0.18;0.95;Positive
34245.00;0.07;0.46;0.71;Positive
34310.00;-0.02;0.67;0.37;Positive
34357.00;-0.30;0.91;0.48;Positive
34408.00;-0.41;1.04;0.17;Positive
34455.00;-0.42;1.00;0.20;Positive
34509.00;-0.54;1.19;0.66;Positive
34558.00;-0.40;1.09;0.99;Positive
34608.00;-0.29;0.87;1.04;Positive
34658.00;-0.17;0.12;0.58;Positive
34712.00;0.10;-0.84;-0.09;Positive
34760.00;-0.21;-0.89;0.30;Positive
34810.00;-0.19;-0.39;0.40;Positive
34858.00;-0.15;0.20;0.68;Positive
34911.00;-0.13;0.83;1.01;Positive
34960.00;-0.11;1.00;0.87;Positive
35010.00;-0.04;0.88;1.09;Positive
35077.00;-0.01;0.86;1.48;Positive
35125.00;0.18;0.75;1.43;Positive
35178.00;0.09;0.34;1.23;Positive
35225.00;-0.04;-0.61;-0.42;Positive
35277.00;-0.24;-0.82;0.56;Positive
35325.00;-0.12;-0.42;0.07;Positive
35376.00;-0.06;0.07;0.96;Positive
35427.00;-0.02;0.61;0.97;Positive
35479.00;0.02;0.76;1.25;Positive
35527.00;-0.13;0.85;0.87;Positive
35578.00;-0.03;0.65;1.19;Positive
35627.00;-0.03;0.74;1.55;Positive
35678.00;0.01;0.39;1.02;Positive
35724.00;-0.20;-0.22;0.16;Positive
35778.00;-0.07;-0.56;0.40;Positive
35844.00;-0.16;-0.24;1.18;Positive
35876.00;-0.07;-0.33;0.97;Positive
35927.00;-0.05;-0.32;1.13;Positive
35993.00;-0.04;-0.03;1.03;Positive
36044.00;-0.01;0.38;1.04;Positive
36092.00;-0.09;1.06;0.98;Positive
36143.00;0.03;0.25;0.93;Positive
36192.00;-0.09;-0.27;1.17;Positive
36243.00;0.22;-0.82;1.17;Positive
36292.00;0.12;-0.63;0.97;Positive
36343.00;0.03;-0.46;0.99;Positive
36391.00;-0.13;-0.32;1.07;Positive
36443.00;-0.24;-0.07;0.93;Positive
36491.00;-0.27;0.21;0.94;Positive
36543.00;-0.19;0.38;1.05;Positive
36590.00;-0.13;0.49;0.99;Positive
36642.00;-0.17;0.44;1.01;Positive
36692.00;0.09;0.41;1.06;Positive
36744.00;0.29;0.17;1.07;Positive
36809.00;0.35;-0.05;1.05;Positive
36858.00;0.41;-0.40;1.00;Positive
36910.00;0.16;-0.51;1.02;Positive
36961.00;-0.02;-0.77;1.09;Positive
37008.00;-0.21;-0.79;1.19;Positive
37057.00;-0.22;-0.44;1.10;Positive
37110.00;-0.19;-0.07;0.88;Positive
37159.00;-0.05;0.06;0.81;Positive
37210.00;-0.01;0.48;0.94;Positive
37259.00;-0.04;1.00;0.92;Positive
37307.00;-0.08;0.95;1.05;Positive
37355.00;-0.08;0.58;1.02;Positive
37410.00;0.04;0.11;1.08;Positive
37471.00;0.10;-0.04;1.03;Positive
37520.00;0.08;-0.16;1.12;Positive
37573.00;0.02;-0.20;0.93;Positive
37620.00;-0.01;-0.28;0.86;Positive
37671.00;-0.09;-0.19;0.99;Positive
37720.00;-0.00;-0.28;0.97;Positive
37773.00;0.03;-0.31;0.88;Positive
37820.00;0.05;-0.36;1.05;Positive
37873.00;0.06;-0.47;1.14;Positive
37920.00;0.07;-0.57;1.12;Positive
37970.00;0.06;-0.58;1.02;Positive
38019.00;-0.03;-0.51;0.91;Positive
38070.00;0.11;-0.51;1.02;Positive
38119.00;0.05;-0.57;1.06;Positive
38170.00;-0.09;-0.55;0.96;Positive
38234.00;-0.07;-0.30;1.13;Positive
38284.00;-0.04;0.21;1.01;Positive
38334.00;0.27;0.22;1.07;Positive
38383.00;0.08;0.48;0.86;Positive
38434.00;-0.13;0.40;1.41;Positive
38483.00;0.12;0.30;0.60;Positive
38535.00;-0.20;0.53;0.91;Positive
38584.00;-0.05;0.30;1.07;Positive
38634.00;-0.09;0.10;0.98;Positive
38683.00;-0.08;0.01;1.11;Positive
38734.00;-0.11;0.05;1.09;Positive
38783.00;-0.04;0.21;1.02;Positive
38834.00;0.01;0.56;1.21;Positive
38901.00;0.09;0.67;1.06;Positive
38950.00;0.03;0.57;1.01;Positive
39000.00;0.01;0.30;0.91;Positive
39049.00;-0.26;0.11;1.05;Positive
39102.00;-0.01;-0.41;0.90;Positive
39150.00;0.09;-0.51;0.94;Positive
39200.00;0.05;-0.43;1.04;Positive
39250.00;0.22;-0.76;1.06;Positive
39300.00;0.10;-0.90;1.18;Positive
39349.00;0.04;-0.81;1.01;Positive
39400.00;0.05;-0.64;0.83;Positive
39451.00;0.11;-0.51;0.86;Positive
39499.00;0.06;-0.43;1.02;Positive
39549.00;-0.01;-0.36;1.02;Positive
39600.00;0.14;-0.29;0.86;Positive
39649.00;0.20;0.27;1.27;Positive
39700.00;0.07;0.58;1.15;Positive
39766.00;0.15;0.48;0.83;Positive
39815.00;-0.04;0.73;0.93;Positive
39866.00;-0.10;0.93;1.00;Positive
39915.00;-0.08;0.95;0.95;Positive
39966.00;-0.04;0.82;0.96;Positive
40015.00;0.02;0.55;0.98;Positive
40066.00;-0.23;0.41;1.11;Positive
40115.00;0.14;0.21;1.00;Positive
40166.00;0.19;-0.10;1.02;Positive
40215.00;0.04;-0.31;0.90;Positive
40265.00;0.09;-0.69;0.95;Positive
40315.00;0.15;-1.06;0.99;Positive
40366.00;0.15;-1.23;0.98;Positive
40415.00;0.12;-1.10;0.94;Positive
40466.00;0.04;-0.94;0.88;Positive
40532.00;0.20;-0.73;0.94;Positive
40583.00;0.36;-0.30;1.20;Positive
40632.00;0.34;0.90;0.91;Positive
40682.00;0.37;1.52;1.03;Positive
40732.00;-0.09;1.51;0.98;Positive
40782.00;-0.12;1.11;0.77;Positive
40832.00;-0.01;0.81;0.97;Positive
40901.00;-0.01;0.27;0.95;Positive
40933.00;0.05;-0.04;1.16;Positive
40984.00;0.10;-0.08;1.16;Positive
41032.00;0.04;-0.39;1.05;Positive
41082.00;0.07;-0.60;0.88;Positive
41131.00;0.19;-0.83;0.87;Positive
41182.00;0.34;-1.29;1.08;Positive
41231.00;0.35;-1.22;1.07;Positive
41282.00;0.23;-0.75;0.85;Positive
41332.00;0.26;-0.40;1.12;Positive
41382.00;0.08;0.08;1.08;Positive
41449.00;0.05;0.52;1.03;Positive
41498.00;-0.05;0.84;0.96;Positive
41549.00;0.11;1.15;1.02;Positive
41598.00;0.12;1.25;1.02;Positive
41650.00;0.00;0.92;0.98;Positive
41698.00;0.02;0.53;0.92;Positive
41750.00;0.02;-0.04;1.02;Positive
41800.00;0.00;-0.38;1.00;Positive
41848.00;0.03;-0.46;1.01;Positive
41897.00;0.07;-0.73;1.05;Positive
41950.00;0.05;-1.05;1.14;Positive
41999.00;-0.06;-1.00;1.02;Positive
42048.00;-0.05;-0.59;0.69;Positive
42097.00;0.12;0.15;0.86;Positive
42148.00;0.31;1.26;1.01;Positive
42214.00;0.01;1.48;1.13;Positive
42249.00;-0.26;0.80;0.75;Positive
42315.00;-0.22;0.08;0.79;Positive
42364.00;-0.07;-0.51;1.40;Positive
42415.00;0.08;-0.40;1.01;Positive
42464.00;0.14;-0.15;1.36;Positive
42515.00;-0.10;-0.02;0.71;Positive
42563.00;-0.27;-0.04;0.85;Positive
42616.00;-0.29;0.09;1.13;Positive
42665.00;-0.11;0.08;1.18;Positive
42717.00;-0.14;0.07;0.93;Positive
42765.00;-0.11;0.07;1.04;Positive
42816.00;-0.16;0.06;1.01;Positive
42864.00;-0.15;0.04;0.87;Positive
42915.00;-0.16;0.06;0.98;Positive
42964.00;-0.16;0.13;1.06;Positive
43015.00;-0.10;0.13;1.15;Positive
43080.00;-0.06;0.05;1.10;Positive
43130.00;-0.12;-0.06;0.97;Positive
43180.00;-0.15;0.06;1.01;Positive
43230.00;-0.18;0.26;0.98;Positive
43280.00;-0.12;0.16;1.02;Positive
43330.00;-0.14;0.12;1.07;Positive
43380.00;-0.11;0.04;1.01;Positive
43430.00;-0.15;0.03;0.98;Positive
43480.00;-0.13;-0.01;0.94;Positive
43531.00;-0.14;0.06;1.00;Positive
43580.00;-0.11;0.08;1.05;Positive
43630.00;-0.10;0.05;1.05;Positive
43680.00;-0.10;0.09;1.04;Positive
43729.00;-0.09;0.12;1.02;Positive
43781.00;-0.10;0.11;1.00;Positive
43830.00;-0.07;0.09;1.05;Positive
43895.00;-0.07;0.08;1.03;Positive
43948.00;-0.07;0.08;1.05;Positive
44009.00;-0.06;0.06;1.02;Positive
44046.00;-0.08;0.05;1.00;Positive
44096.00;-0.08;0.08;0.98;Positive
44145.00;-0.05;0.08;1.03;Positive
44198.00;-0.06;0.11;1.06;Positive
44246.00;-0.06;0.14;1.05;Positive
44298.00;-0.09;0.18;1.09;Positive
44346.00;-0.18;0.10;0.95;Positive
44396.00;-0.13;-0.00;1.00;Positive
44445.00;-0.08;-0.11;1.02;Positive
44496.00;-0.03;-0.16;1.12;Positive
44545.00;-0.00;-0.25;1.10;Positive
44597.00;-0.13;-0.27;0.84;Positive
44645.00;-0.14;0.08;0.84;Positive
44698.00;-0.03;0.27;1.13;Positive
44764.00;-0.06;0.43;1.20;Positive
44813.00;-0.15;0.38;1.05;Positive
44862.00;-0.18;0.18;0.94;Positive
44912.00;-0.07;0.08;1.04;Positive
44962.00;0.06;-0.04;1.11;Positive
45011.00;0.09;-0.20;1.07;Positive
45062.00;-0.01;-0.33;1.07;Positive
45113.00;-0.04;-0.32;0.96;Positive
45162.00;-0.07;-0.26;1.00;Positive
45211.00;-0.19;-0.11;0.95;Positive
45262.00;-0.19;-0.05;0.70;Positive
45313.00;-0.19;0.17;1.08;Positive
45362.00;-0.20;0.12;1.08;Positive
45412.00;-0.15;0.12;0.96;Positive
45461.00;-0.09;0.15;1.07;Positive
45528.00;-0.08;0.14;0.99;Positive
45577.00;-0.09;0.17;1.00;Positive
45630.00;-0.06;0.22;1.02;Positive
45677.00;-0.02;0.17;1.08;Positive
45728.00;-0.04;0.04;0.97;Positive
45777.00;-0.03;-0.03;1.03;Positive
45828.00;-0.03;-0.07;1.02;Positive
45877.00;-0.05;-0.21;1.06;Positive
45928.00;-0.04;-0.22;0.96;Positive
45978.00;-0.09;-0.28;1.00;Positive
46029.00;-0.18;-0.31;0.87;Positive
46077.00;-0.22;-0.37;0.92;Positive
46127.00;-0.24;-0.35;0.79;Positive
46177.00;-0.36;-0.25;0.91;Positive
46228.00;-0.51;-0.15;0.93;Positive
46278.00;-0.59;-0.06;0.82;Positive
46344.00;-0.57;-0.01;0.88;Positive
46394.00;-0.49;0.04;0.87;Positive
46444.00;-0.51;0.06;0.94;Positive
46495.00;-0.64;0.07;0.98;Positive
46543.00;-0.70;0.08;0.91;Positive
46594.00;-0.63;0.04;0.98;Positive
46643.00;-0.60;-0.21;0.59;Positive
46694.00;-0.34;-0.36;0.75;Positive
46744.00;-0.35;-0.42;1.02;Positive
46794.00;-0.35;-0.39;0.85;Positive
46843.00;-0.29;-0.39;0.58;Positive
46894.00;-0.35;-0.26;0.88;Positive
46944.00;-0.25;-0.23;0.98;Positive
46994.00;-0.20;-0.25;1.02;Positive
47043.00;-0.19;-0.30;1.00;Positive
47094.00;-0.21;-0.25;0.98;Positive
47144.00;-0.23;-0.26;0.95;Positive
47209.00;-0.21;-0.23;0.98;Positive
47260.00;-0.14;-0.19;1.11;Positive
47310.00;-0.17;-0.19;1.16;Positive
47360.00;0.62;-0.18;-0.05;Positive
47410.00;0.44;-0.41;0.81;Positive
47460.00;0.54;-0.32;0.99;Positive
47509.00;0.36;-0.23;0.88;Positive
47560.00;0.51;-0.33;0.85;Positive
47609.00;0.46;-0.32;0.91;Positive
47660.00;0.40;-0.34;0.90;Positive
47709.00;0.32;-0.31;0.92;Positive
47759.00;0.25;-0.31;0.91;Positive
47809.00;0.29;-0.23;0.85;Positive
47860.00;0.21;-0.32;0.92;Positive
47909.00;0.26;-0.30;0.91;Positive
47959.00;0.25;-0.26;0.87;Positive
48026.00;0.21;-0.25;0.96;Positive
48075.00;0.13;-0.34;1.02;Positive
48126.00;0.25;-0.25;0.86;Positive
48175.00;0.14;-0.27;0.94;Positive
48228.00;0.15;-0.27;0.96;Positive
48275.00;0.18;-0.26;1.02;Positive
48326.00;0.19;-0.24;1.00;Positive
48375.00;0.18;-0.25;0.97;Positive
48426.00;0.12;-0.33;0.92;Positive
48475.00;0.17;-0.35;0.96;Positive
48526.00;0.19;-0.29;0.96;Positive
48575.00;0.18;-0.27;0.98;Positive
48626.00;0.17;-0.29;0.99;Positive
48675.00;0.22;-0.29;0.99;Positive
48725.00;0.26;-0.31;0.89;Positive
48775.00;0.22;-0.36;0.92;Positive
48826.00;0.16;-0.35;0.94;Positive
48892.00;0.17;-0.31;0.95;Positive
48942.00;0.22;-0.31;0.94;Positive
48993.00;0.23;-0.28;0.96;Positive
49041.00;0.22;-0.26;0.96;Positive
49092.00;0.22;-0.23;0.96;Positive
49142.00;0.24;-0.24;1.01;Positive
49192.00;0.20;-0.25;0.98;Positive
49242.00;0.23;-0.25;0.99;Positive
49292.00;0.22;-0.23;0.98;Positive
49341.00;0.21;-0.23;0.99;Positive
49392.00;0.22;-0.31;0.98;Positive
49443.00;0.27;-0.39;0.95;Positive
49492.00;0.24;-0.14;0.98;Positive
49541.00;0.37;0.24;1.24;Positive
49591.00;0.14;-0.08;0.96;Positive
49658.00;-0.06;-0.39;0.82;Positive
49693.00;0.21;-0.82;0.94;Positive
49760.00;0.68;-0.44;1.14;Positive
49808.00;-0.02;-0.11;0.70;Positive
49858.00;-0.55;0.05;0.78;Positive
49907.00;-0.36;0.24;0.95;Positive
49958.00;-0.33;0.37;0.93;Positive
50007.00;-0.09;0.24;1.09;Positive
50058.00;-0.08;-0.04;0.89;Positive
50107.00;-0.28;0.29;0.97;Positive
50158.00;-0.27;0.57;0.90;Positive
50207.00;-0.38;0.56;0.82;Positive
50258.00;-0.34;0.65;0.93;Positive
50307.00;-0.29;0.45;0.98;Positive
50357.00;-0.33;0.13;0.95;Positive
50407.00;-0.18;0.15;0.90;Positive
50457.00;0.61;0.91;1.00;Positive
50508.00;0.15;0.93;0.74;Positive
50575.00;-0.19;1.23;1.01;Positive
50624.00;-0.33;0.45;0.85;Positive
50674.00;0.17;-0.01;0.99;Positive
50724.00;0.33;0.04;1.04;Positive
50774.00;0.38;-0.56;0.82;Positive
50823.00;0.02;-0.58;0.69;Positive
50873.00;-0.86;-0.95;0.82;Positive
50924.00;-0.28;0.09;0.61;Positive
50973.00;1.31;0.40;0.73;Positive
51024.00;0.26;-0.00;0.70;Positive
51074.00;0.23;0.48;0.75;Positive
51125.00;0.17;1.14;1.00;Positive
51175.00;0.00;0.90;1.04;Positive
51224.00;0.14;0.55;0.85;Positive
51273.00;0.34;0.57;0.77;Positive
51325.00;0.47;0.55;0.76;Positive
51390.00;0.65;0.62;0.58;Positive
51439.00;0.73;0.36;0.51;Positive
51491.00;0.50;0.32;0.81;Positive
51539.00;0.95;0.07;0.41;Positive
51590.00;1.05;0.13;0.37;Positive
51641.00;0.53;0.06;0.84;Positive
51690.00;0.22;-0.65;0.89;Positive
51739.00;0.22;-0.77;0.47;Positive
51790.00;-0.34;-0.63;0.94;Positive
51839.00;0.04;-0.71;0.65;Positive
51891.00;-0.21;-0.63;0.91;Positive
51939.00;-0.14;-0.52;0.78;Positive
51991.00;0.10;-0.22;0.98;Positive
52041.00;-0.11;-0.13;0.96;Positive
52092.00;0.04;0.02;0.97;Positive
52141.00;-0.15;0.13;1.06;Positive
52206.00;0.25;0.43;1.25;Positive
52258.00;0.29;0.67;1.12;Positive
52305.00;0.45;0.48;0.88;Positive
52356.00;0.45;0.17;0.88;Positive
52406.00;0.45;-0.06;0.81;Positive
52456.00;0.28;-0.52;0.76;Positive
52507.00;0.12;-0.81;0.68;Positive
52557.00;0.09;-0.74;0.67;Positive
52605.00;-0.15;-0.65;0.75;Positive
52656.00;0.05;-0.80;0.75;Positive
52705.00;0.06;-0.70;0.86;Positive
52756.00;-0.08;-0.55;0.78;Positive
52806.00;-0.04;-0.48;0.97;Positive
52855.00;0.15;-0.38;1.02;Positive
52905.00;0.06;-0.18;0.99;Positive
52971.00;-0.09;0.02;0.95;Positive
53025.00;0.25;0.16;0.98;Positive
53073.00;0.14;0.18;0.95;Positive
53123.00;0.47;0.30;0.85;Positive
53172.00;0.38;0.39;0.86;Positive
53222.00;0.59;0.48;0.74;Positive
53271.00;0.59;0.49;0.73;Positive
53322.00;0.68;0.45;0.60;Positive
53372.00;0.80;0.33;0.47;Positive
53421.00;0.88;0.24;0.38;Positive
53471.00;0.88;0.26;0.43;Positive
53522.00;0.86;0.30;0.54;Positive
53571.00;0.78;0.38;0.63;Positive
53622.00;0.18;0.18;0.59;Positive
53673.00;0.14;0.39;0.98;Positive
53721.00;0.09;0.34;1.10;Positive
53771.00;0.05;0.37;1.04;Positive
53822.00;-0.01;0.22;1.08;Positive
53889.00;-0.01;0.02;0.96;Positive
53937.00;0.01;0.05;0.99;Positive
53989.00;0.01;-0.00;1.01;Positive
54039.00;0.01;0.07;1.01;Positive
54090.00;-0.19;0.10;0.98;Positive
54138.00;-0.20;0.32;1.03;Positive
54188.00;-0.20;0.43;0.86;Positive
54237.00;0.18;0.72;0.92;Positive
54288.00;0.27;0.45;0.77;Positive
54338.00;0.33;0.56;0.77;Positive
54389.00;0.13;0.48;0.90;Positive
54439.00;0.24;0.61;0.67;Positive
54487.00;0.81;0.51;0.44;Positive
54537.00;0.90;0.42;0.33;Positive
54588.00;0.89;0.22;0.24;Positive
54655.00;0.92;0.20;0.27;Positive
54689.00;0.59;0.35;0.73;Positive
54756.00;0.60;0.44;0.69;Positive
54805.00;0.41;0.34;0.79;Positive
54854.00;0.19;0.35;0.86;Positive
54904.00;0.09;0.39;0.85;Positive
54954.00;-0.10;0.44;0.98;Positive
55004.00;0.24;0.59;0.99;Positive
55054.00;0.21;0.34;0.95;Positive
55105.00;0.19;0.20;0.89;Positive
55154.00;0.25;0.37;0.98;Positive
55203.00;0.19;0.33;0.90;Positive
55254.00;0.24;0.36;0.91;Positive
55304.00;0.29;0.41;0.90;Positive
55354.00;0.24;0.38;0.88;Positive
55403.00;0.18;0.42;0.91;Positive
55454.00;0.11;0.48;0.94;Positive
55520.00;0.19;0.57;0.89;Positive
55556.00;0.21;0.47;0.84;Positive
55620.00;0.29;0.47;0.86;Positive
55669.00;0.18;0.34;0.90;Positive
55720.00;0.06;0.50;1.04;Positive
55771.00;0.06;0.53;1.07;Positive
55820.00;0.17;0.20;1.03;Positive
55869.00;0.15;-0.46;0.85;Positive
55920.00;0.11;-0.86;0.60;Positive
55971.00;0.13;-0.74;0.74;Positive
56020.00;0.35;-0.41;0.92;Positive
56069.00;0.39;-0.22;0.92;Positive
56120.00;0.25;-0.29;0.85;Positive
56169.00;0.33;-0.19;0.91;Positive
56219.00;0.20;0.03;0.98;Positive
56269.00;-0.18;0.04;0.89;Positive
56335.00;-0.21;0.38;1.26;Positive
56386.00;0.13;0.55;0.99;Positive
56435.00;0.13;0.40;0.75;Positive
56486.00;0.09;0.45;0.96;Positive
56535.00;0.08;0.61;0.89;Positive
56585.00;0.57;0.65;0.76;Positive
56635.00;0.80;0.51;0.62;Positive
56686.00;0.71;0.48;0.54;Positive
56735.00;0.82;0.56;0.37;Positive
56785.00;0.88;0.47;0.28;Positive
56835.00;0.50;0.54;0.51;Positive
56886.00;0.29;0.81;0.46;Positive
56936.00;-0.41;0.58;0.52;Positive
56985.00;-0.78;0.47;1.44;Positive
57035.00;-0.32;0.52;0.78;Positive
57085.00;-0.45;0.44;0.97;Positive
57151.00;-0.01;0.77;0.85;Positive
57201.00;0.16;0.58;0.77;Positive
57252.00;0.29;0.58;0.96;Positive
57302.00;0.24;0.35;0.67;Positive
57353.00;0.73;0.11;0.06;Positive
57402.00;1.03;0.27;-0.01;Positive
57452.00;1.13;0.37;0.01;Positive
57501.00;0.93;0.33;0.16;Positive
57552.00;1.02;0.32;0.21;Positive
57601.00;0.58;0.43;-0.25;Positive
57651.00;-0.14;0.66;0.58;Positive
57701.00;-0.64;0.49;1.32;Positive
57751.00;-0.71;0.38;1.00;Positive
57801.00;-0.24;0.61;0.68;Positive
57851.00;-0.41;0.35;1.00;Positive
57901.00;-0.18;0.23;0.93;Positive
57952.00;-0.04;0.37;0.97;Positive
58018.00;-0.11;0.48;0.90;Positive
58068.00;-0.13;0.53;0.81;Positive
58118.00;-0.14;0.51;0.83;Positive
58167.00;-0.14;0.55;0.90;Positive
58217.00;-0.05;0.56;0.90;Positive
58267.00;-0.04;0.45;0.89;Positive
58318.00;-0.01;0.44;0.86;Positive
58367.00;0.07;0.49;0.84;Positive
58418.00;-0.11;0.51;0.67;Positive
58467.00;-0.43;0.56;1.16;Positive
58517.00;-0.18;0.30;1.02;Positive
58567.00;0.28;-0.47;0.78;Positive
58617.00;0.54;-0.55;0.98;Positive
58667.00;0.22;-0.21;1.02;Positive
58718.00;0.48;0.39;0.98;Positive
58784.00;0.43;0.23;1.01;Positive
58833.00;0.20;0.02;0.91;Positive
58883.00;0.72;-0.07;0.81;Positive
58933.00;0.87;-0.11;0.89;Positive
58984.00;0.53;0.08;0.95;Positive
59033.00;0.19;0.01;1.02;Positive
59085.00;0.28;0.24;1.05;Positive
59133.00;0.35;0.12;0.98;Positive
59183.00;0.38;-0.06;0.83;Positive
59233.00;0.40;-0.17;0.53;Positive
59283.00;0.45;-0.06;0.48;Positive
59333.00;0.40;0.70;1.14;Positive
59384.00;0.66;0.03;1.05;Positive
59433.00;0.27;0.01;0.49;Positive
59483.00;-0.57;-0.27;1.63;Positive
59533.00;-0.31;0.11;0.55;Positive
59583.00;-0.05;0.05;1.68;Positive
59650.00;-0.00;-0.09;1.23;Positive
59699.00;-0.02;0.05;1.07;Positive
59750.00;0.01;-0.03;1.00;Positive
59799.00;0.00;0.00;1.00;Positive
59850.00;0.02;0.01;1.01;
59899.00;0.01;-0.01;1.03;
59949.00;-0.00;0.01;1.01;
59999.00;-0.00;-0.01;1.02;
60049.00;0.00;0.00;1.03;
60099.00;-0.00;0.00;1.04;
60149.00;-0.02;-0.00;1.04;
60199.00;-0.01;-0.00;1.03;
60249.00;-0.01;0.01;1.02;
60300.00;-0.02;-0.00;1.03;
60349.00;-0.01;0.01;1.02;
60399.00;-0.01;0.00;1.02;
60465.00;-0.01;-0.00;1.03;
60516.00;-0.02;0.01;1.02;
60565.00;-0.01;0.00;1.02;
60615.00;0.01;-0.01;1.03;
60665.00;-0.02;0.00;1.03;
60715.00;-0.01;0.00;1.03;
60765.00;-0.01;0.02;1.02;
60815.00;-0.01;0.00;1.02;
60865.00;0.00;0.00;1.02;
60915.00;-0.01;0.01;1.02;
60965.00;-0.00;0.01;1.03;
61016.00;-0.02;0.00;1.03;
61065.00;-0.01;0.00;1.03;
61115.00;0.00;0.01;1.02;
61165.00;-0.01;0.01;1.02;
61215.00;0.00;-0.01;1.03;
61282.00;-0.01;0.00;1.03;
61332.00;0.00;-0.00;1.01;
61381.00;-0.02;0.00;1.03;
61431.00;-0.01;0.00;1.03;
61482.00;-0.01;0.00;1.03;
61531.00;-0.01;-0.01;1.02;
61581.00;-0.01;0.01;1.02;
61630.00;-0.01;0.00;1.03;
61681.00;-0.01;0.01;1.02;
61731.00;-0.00;-0.01;1.02;
61781.00;0.00;-0.01;1.02;
61831.00;-0.01;-0.00;1.01;
61881.00;-0.01;0.00;1.02;
61931.00;-0.01;0.02;1.02;
61981.00;-0.01;-0.00;1.02;
62031.00;-0.01;0.01;1.03;
62098.00;-0.02;-0.00;1.03;
62148.00;-0.00;0.01;1.03;
62197.00;-0.01;0.00;1.03;
62247.00;-0.01;-0.00;1.03;
62297.00;-0.02;0.00;1.03;
62347.00;-0.02;0.01;1.02;
62397.00;-0.01;-0.02;1.04;
62447.00;-0.01;0.01;1.02;
62497.00;0.00;0.01;1.03;
62548.00;-0.01;0.00;1.03;
62597.00;-0.01;0.00;1.03;
62647.00;-0.00;-0.00;1.01;
62697.00;-0.01;0.01;1.05;
62747.00;-0.01;0.01;1.02;
62796.00;-0.02;0.01;1.02;
62847.00;0.01;-0.01;1.04;
62897.00;-0.01;0.00;1.03;
62963.00;-0.01;0.00;1.02;
63015.00;-0.02;0.00;1.03;
63063.00;-0.01;-0.00;1.03;
63113.00;-0.01;-0.01;1.02;
63163.00;-0.01;-0.00;1.02;
63214.00;-0.00;0.00;1.03;
63263.00;-0.00;0.01;1.03;
63314.00;-0.00;0.00;1.03;
63363.00;-0.01;0.01;1.02;
63413.00;-0.02;0.00;1.03;
63463.00;-0.01;0.00;1.02;
63513.00;-0.02;0.01;1.01;
63563.00;-0.02;-0.00;1.03;
63613.00;-0.01;-0.00;1.03;
63663.00;-0.01;0.00;1.03;
63713.00;0.00;0.00;1.01;
63781.00;0.00;0.00;1.03;
63829.00;0.00;0.00;1.03;
63879.00;-0.02;-0.00;1.03;
63929.00;0.00;0.00;1.03;
63980.00;-0.01;0.01;1.02;
64029.00;-0.02;-0.00;1.03;
64079.00;-0.01;0.00;1.02;
64129.00;-0.00;0.00;1.04;
64179.00;-0.01;-0.02;1.02;
64229.00;-0.02;0.00;1.03;
64279.00;-0.01;0.00;1.03;
64329.00;-0.01;0.00;1.02;
64379.00;-0.01;-0.00;1.01;
64429.00;-0.01;-0.00;1.02;
64479.00;-0.01;0.00;1.03;
64529.00;-0.01;-0.01;1.02;
64596.00;-0.01;0.01;1.02;
64646.00;-0.01;0.01;1.02;
64695.00;-0.02;0.00;1.03;
64746.00;0.01;0.00;1.02;
64795.00;-0.00;0.00;1.02;
64845.00;-0.01;-0.00;1.03;
64895.00;-0.01;0.00;1.03;
64945.00;0.00;-0.01;1.03;
64995.00;-0.01;0.01;1.02;
65045.00;-0.03;0.00;1.02;
65095.00;-0.02;0.00;1.02;
65145.00;-0.01;0.00;1.03;
65195.00;-0.01;0.01;1.03;
65245.00;-0.02;0.01;1.03;
65295.00;-0.02;0.00;1.02;
65345.00;-0.02;-0.00;1.03;
65411.00;-0.02;-0.00;1.02;
65461.00;0.00;0.01;1.03;
65511.00;-0.02;0.00;1.03;
65561.00;-0.01;-0.00;1.04;
65611.00;-0.02;0.01;1.03;
65661.00;-0.00;0.00;1.04;
65711.00;-0.02;0.00;1.02;
65761.00;-0.01;0.00;1.02;
65811.00;-0.02;0.00;1.02;
65860.00;-0.01;-0.01;1.00;
65911.00;0.01;-0.00;1.03;
65961.00;-0.02;-0.01;1.04;
66011.00;-0.01;0.01;1.03;
66062.00;-0.02;0.00;1.04;
66114.00;-0.01;-0.00;1.03;
66163.00;-0.01;-0.00;1.03;
66214.00;-0.00;0.00;1.02;
66263.00;-0.02;0.01;1.03;
66314.00;-0.02;0.00;1.03;
66379.00;-0.02;-0.00;1.02;
66429.00;-0.00;0.01;1.03;
66478.00;-0.02;0.01;1.03;
66527.00;-0.01;-0.00;1.02;
66579.00;-0.01;0.01;1.02;
66628.00;-0.01;-0.00;1.03;
66677.00;-0.02;0.00;1.03;
66726.00;-0.02;0.00;1.03;
66777.00;-0.00;-0.00;1.02;
66828.00;-0.02;0.00;1.02;
66879.00;-0.01;-0.00;1.02;
66929.00;-0.00;-0.02;1.03;
66980.00;-0.00;-0.01;1.02;
67028.00;0.01;0.00;1.03;
67080.00;-0.02;0.01;1.02;
67129.00;-0.01;-0.01;1.02;
